candidate_id,candidate_name,candidate_link,constituency,party,criminal_cases,education,assets,liabilities
356,Rupak Bhuyan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=356,SIBSAGAR,IND,0,10th Pass,"Rs 6,36,990 ~ 6 Lacs+","Rs 3,50,000 ~ 3 Lacs+"
67,Rupak Sarmah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=67,NAGAON-BATADRABA,BJP,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=67&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=67&col=lia
335,Rupali Langthasa,https://www.myneta.info/Assam2026/candidate.php?candidate_id=335,HAFLONG (ST),BJP,0,Graduate,"Rs 10,49,563 ~ 10 Lacs+",Rs 0 ~
635,Rupam Chandra Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=635,BAOKHUNGRI,Bodoland Peoples Front,0,Graduate,"Rs 59,39,907 ~ 59 Lacs+","Rs 13,59,361 ~ 13 Lacs+"
713,Rupesh Gowala,https://www.myneta.info/Assam2026/candidate.php?candidate_id=713,DOOM DOOMA,BJP,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=713&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=713&col=lia
431,Rupjyoti Kurmi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=431,MARIANI,BJP,0,12th Pass,"Rs 4,24,52,317 ~ 4 Crore+","Rs 1,54,051 ~ 1 Lacs+"
577,Ruposri Goswami,https://www.myneta.info/Assam2026/candidate.php?candidate_id=577,KARIMGANJ SOUTH,SUCI(C),0,Graduate,"Rs 54,343 ~ 54 Thou+",Rs 0 ~
24,Sabana Aktar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=24,BILASIPARA,All India United Democratic Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=24&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=24&col=lia
516,Sabbir Ahmed Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=516,ALGAPUR-KATLICHERRA,IND,0,Graduate,"Rs 8,25,000 ~ 8 Lacs+",Rs 0 ~
72,Sabbir Hussain Poramanik,https://www.myneta.info/Assam2026/candidate.php?candidate_id=72,PAKABETBARI,IND,0,12th Pass,"Rs 2,05,690 ~ 2 Lacs+",Rs 0 ~
332,Sabharam Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=332,GOSSAIGAON,Bodoland Peoples Front,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=332&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=332&col=lia
85,Sabina Eachamin,https://www.myneta.info/Assam2026/candidate.php?candidate_id=85,SAMAGURI,IND,0,8th Pass,"Rs 3,12,081 ~ 3 Lacs+",Rs 0 ~
702,Saddam Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=702,CHENGA,Asom Gana Parishad,1,12th Pass,"Rs 2,39,29,688 ~ 2 Crore+","Rs 52,12,119 ~ 52 Lacs+"
670,Safar Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=670,NALBARI,IND,0,5th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=670&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=670&col=lia
265,Sagorika Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=265,DERGAON,INC,0,Post Graduate,"Rs 55,22,472 ~ 55 Lacs+","Rs 6,09,905 ~ 6 Lacs+"
802,Sahab Uddin Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=802,JALESWAR,IND,0,Graduate,"Rs 17,80,350 ~ 17 Lacs+",Rs 0 ~
107,Sahidul Alam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=107,BISWANATH,Gana Suraksha Party,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=107&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=107&col=lia
358,Sahil Munda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=358,SARUPATHAR,Jharkhand Mukti Morcha,1,12th Pass,"Rs 3,06,500 ~ 3 Lacs+",Rs 0 ~
519,Saidur Rahman Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=519,GAURIPUR,Republican Party of India (Athawale),0,Post Graduate,"Rs 44,78,920 ~ 44 Lacs+",Rs 0 ~
660,Saiful Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=660,JALESWAR,SUCI(C),0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=660&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=660&col=lia
21,Sailen Sonowal,https://www.myneta.info/Assam2026/candidate.php?candidate_id=21,DHEMAJI (ST),INC,0,Graduate,"Rs 18,61,14,126 ~ 18 Crore+","Rs 3,45,50,000 ~ 3 Crore+"
587,Saleh Ahmed Mazumder,https://www.myneta.info/Assam2026/candidate.php?candidate_id=587,KATIGORAH,IND,0,8th Pass,"Rs 35,12,000 ~ 35 Lacs+",Rs 0 ~
152,Salim Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=152,SAMAGURI,IND,0,8th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=152&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=152&col=lia
453,Salim Khan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=453,MANDIA,IND,0,Graduate,"Rs 2,97,00,000 ~ 2 Crore+",Rs 0 ~
558,Samadul Hoque Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=558,KARIMGANJ NORTH,IND,0,10th Pass,"Rs 1,01,132 ~ 1 Lacs+",Rs 0 ~
513,Samin Ahmed Choudhury,https://www.myneta.info/Assam2026/candidate.php?candidate_id=513,ALGAPUR-KATLICHERRA,IND,1,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=513&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=513&col=lia
565,Samraj Banik,https://www.myneta.info/Assam2026/candidate.php?candidate_id=565,KARIMGANJ NORTH,IND,0,8th Pass,"Rs 6,96,190 ~ 6 Lacs+",Rs 0 ~
280,Samsul Haque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=280,DHEKIAJULI,IND,0,Graduate,"Rs 14,30,424 ~ 14 Lacs+","Rs 8,78,728 ~ 8 Lacs+"
671,Samsul Haque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=671,NALBARI,IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=671&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=671&col=lia
691,Samuel Rongpi Ejang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=691,BOKAJAN (ST),IND,0,10th Pass,"Rs 56,95,000 ~ 56 Lacs+",Rs 0 ~
77,Sanchita Sukla,https://www.myneta.info/Assam2026/candidate.php?candidate_id=77,RAM KRISHNA NAGAR (SC),SUCI(C),0,12th Pass,"Rs 4,27,064 ~ 4 Lacs+",Rs 0 ~
592,Sandip Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=592,KATIGORAH,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=592&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=592&col=lia
491,Sanjeeb Teron,https://www.myneta.info/Assam2026/candidate.php?candidate_id=491,HOWRAGHAT (ST),INC,0,Graduate,"Rs 93,13,082 ~ 93 Lacs+",Rs 0 ~
154,Sanjoy Bagh,https://www.myneta.info/Assam2026/candidate.php?candidate_id=154,NAHARKATIA,Jharkhand Mukti Morcha,0,Graduate,"Rs 4,55,241 ~ 4 Lacs+","Rs 1,92,000 ~ 1 Lacs+"
123,Sanjoy Kishan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=123,MAKUM,BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=123&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=123&col=lia
584,Sanju Munda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=584,KATIGORAH,IND,0,10th Pass,"Rs 1,59,000 ~ 1 Lacs+",Rs 0 ~
723,Sankar Jyoti Kutum,https://www.myneta.info/Assam2026/candidate.php?candidate_id=723,GOHPUR,INC,0,Graduate Professional,"Rs 1,95,68,160 ~ 1 Crore+","Rs 20,00,000 ~ 20 Lacs+"
413,Santanu Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=413,NEW GUWAHATI,INC,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=413&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=413&col=lia
448,Santanu Mukherjee,https://www.myneta.info/Assam2026/candidate.php?candidate_id=448,MANDIA,IND,0,Graduate,"Rs 57,32,456 ~ 57 Lacs+",Rs 0 ~
643,Sapali Marak,https://www.myneta.info/Assam2026/candidate.php?candidate_id=643,BAOKHUNGRI,INC,0,Graduate,"Rs 50,90,400 ~ 50 Lacs+",Rs 0 ~
110,Sarkiri Rongphar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=110,HOWRAGHAT (ST),IND,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=110&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=110&col=lia
384,Sashanka Sekhar Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=384,RAM KRISHNA NAGAR (SC),IND,0,12th Pass,"Rs 6,42,000 ~ 6 Lacs+",Rs 0 ~
76,Sashi Kanta Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=76,RAHA (SC),BJP,0,12th Pass,"Rs 2,86,52,151 ~ 2 Crore+","Rs 51,88,137 ~ 51 Lacs+"
480,Satyabrat Kalita,https://www.myneta.info/Assam2026/candidate.php?candidate_id=480,KAMALPUR,INC,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=480&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=480&col=lia
557,Sayed Sahab Uddin,https://www.myneta.info/Assam2026/candidate.php?candidate_id=557,KARIMGANJ NORTH,IND,0,10th Pass,"Rs 10,115 ~ 10 Thou+",Rs 0 ~
764,Saynul Haque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=764,PATHARKANDI,AAP,1,Graduate,"Rs 13,05,087 ~ 13 Lacs+","Rs 17,99,000 ~ 17 Lacs+"
472,Sewli Mohilary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=472,KOKRAJHAR (ST),Bodoland Peoples Front,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=472&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=472&col=lia
651,Shahab Uddin Majumdar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=651,BINNAKANDI,Asom Gana Parishad,2,8th Pass,"Rs 3,05,59,000 ~ 3 Crore+","Rs 1,58,00,000 ~ 1 Crore+"
607,Shahajahan Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=607,SONAI,AITC,0,Post Graduate,"Rs 18,12,423 ~ 18 Lacs+",Rs 0 ~
13,Shahana Aktar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=13,DHUBRI,SUCI(C),0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=13&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=13&col=lia
771,Shahidul Hoque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=771,SRIJANGRAM,Asom Gana Parishad,1,8th Pass,"Rs 1,77,28,745 ~ 1 Crore+","Rs 91,55,067 ~ 91 Lacs+"
61,Shahidur Alam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=61,MANKACHAR,SUCI(C),0,Graduate,"Rs 3,81,000 ~ 3 Lacs+",Rs 0 ~
238,Shahinoor Islam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=238,BIRSING-JARUA,Apni Jantantrik Party,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=238&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=238&col=lia
652,Shamsul Haque Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=652,BINNAKANDI,IND,0,12th Pass,"Rs 8,48,500 ~ 8 Lacs+",Rs 0 ~
234,Sheikh Hedayetullah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=234,BILASIPARA,IND,0,Post Graduate,"Rs 91,81,600 ~ 91 Lacs+","Rs 12,00,000 ~ 12 Lacs+"
525,Sheikh Md Jiaul Haque,https://www.myneta.info/Assam2026/candidate.php?candidate_id=525,GOALPARA EAST,Rashtriya Ulama Council,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=525&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=525&col=lia
520,Sheikh Monshur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=520,GAURIPUR,CPI,0,Graduate,"Rs 1,31,54,124 ~ 1 Crore+",Rs 0 ~
661,Sheikh Shah Alam,https://www.myneta.info/Assam2026/candidate.php?candidate_id=661,JALESWAR,All India United Democratic Front,2,Graduate,"Rs 48,37,041 ~ 48 Lacs+","Rs 9,35,000 ~ 9 Lacs+"
452,Sherman Ali Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=452,MANDIA,AITC,4,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=452&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=452&col=lia
585,Shib Narayan Singh,https://www.myneta.info/Assam2026/candidate.php?candidate_id=585,KATIGORAH,IND,0,10th Pass,"Rs 1,48,000 ~ 1 Lacs+",Rs 0 ~
642,Shibam Chakroborty,https://www.myneta.info/Assam2026/candidate.php?candidate_id=642,BAOKHUNGRI,Bharatiya Gana Parishad,0,Graduate,"Rs 6,27,000 ~ 6 Lacs+",Rs 0 ~
578,Shihab Uddin,https://www.myneta.info/Assam2026/candidate.php?candidate_id=578,KARIMGANJ SOUTH,All India United Democratic Front,1,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=578&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=578&col=lia
125,Shiladitya Dev,https://www.myneta.info/Assam2026/candidate.php?candidate_id=125,HOJAI,BJP,13,Graduate,"Rs 4,38,92,463 ~ 4 Crore+",Rs 0 ~
27,Shri Kishor Kumar Baruah,https://www.myneta.info/Assam2026/candidate.php?candidate_id=27,DIMORIA (SC),INC,0,Graduate,"Rs 2,95,33,703 ~ 2 Crore+","Rs 1,10,90,367 ~ 1 Crore+"
269,Shri Naba Kumar Doley,https://www.myneta.info/Assam2026/candidate.php?candidate_id=269,DHAKUAKHANA (ST),BJP,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=269&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=269&col=lia
9,Shukur Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=9,BHAWANIPUR-SORBHOG,IND,2,Graduate,"Rs 1,56,890 ~ 1 Lacs+",Rs 0 ~
460,Sibanath Chetia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=460,MAKUM,INC,1,12th Pass,"Rs 21,50,028 ~ 21 Lacs+",Rs 0 ~
746,Sibu Misra,https://www.myneta.info/Assam2026/candidate.php?candidate_id=746,LUMDING,BJP,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=746&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=746&col=lia
432,Siddhartha Bora,https://www.myneta.info/Assam2026/candidate.php?candidate_id=432,MARIANI,IND,0,Post Graduate,"Rs 9,00,000 ~ 9 Lacs+",Rs 0 ~
728,Siddhartha Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=728,HAJO-SUALKUCHI (SC),IND,0,Graduate Professional,"Rs 12,44,177 ~ 12 Lacs+",Rs 0 ~
56,Siddique Ahmed,https://www.myneta.info/Assam2026/candidate.php?candidate_id=56,LAHARIGHAT,All India United Democratic Front,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=56&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=56&col=lia
506,Sirajul Islam Barbhuiya,https://www.myneta.info/Assam2026/candidate.php?candidate_id=506,ALGAPUR-KATLICHERRA,IND,0,12th Pass,"Rs 6,70,000 ~ 6 Lacs+",Rs 0 ~
511,Sirajul Islam Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=511,ALGAPUR-KATLICHERRA,IND,0,12th Pass,"Rs 22,000 ~ 22 Thou+",Rs 0 ~
479,Sisir Kumar Kakati,https://www.myneta.info/Assam2026/candidate.php?candidate_id=479,KAMALPUR,SUCI(C),0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=479&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=479&col=lia
270,Smti. Lilimai Doley,https://www.myneta.info/Assam2026/candidate.php?candidate_id=270,DHEMAJI (ST),SUCI(C),0,12th Pass,"Rs 13,51,938 ~ 13 Lacs+",Rs 0 ~
17,Sompa Dey,https://www.myneta.info/Assam2026/candidate.php?candidate_id=17,BORKHOLA,SUCI(C),0,Post Graduate,"Rs 14,311 ~ 14 Thou+",Rs 0 ~
381,Sourav Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=381,RAM KRISHNA NAGAR (SC),IND,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=381&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=381&col=lia
486,Sri Bubul Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=486,JAGIROAD (SC),INC,0,Graduate,"Rs 2,79,20,467 ~ 2 Crore+","Rs 9,44,956 ~ 9 Lacs+"
788,Sri Pramod Chandra Bhagabati,https://www.myneta.info/Assam2026/candidate.php?candidate_id=788,TIHU,SUCI(C),0,12th Pass,"Rs 27,08,651 ~ 27 Lacs+",Rs 0 ~
497,Subash Goon,https://www.myneta.info/Assam2026/candidate.php?candidate_id=497,HAILAKANDI,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=497&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=497&col=lia
566,Subrata Bhattacharjee,https://www.myneta.info/Assam2026/candidate.php?candidate_id=566,KARIMGANJ NORTH,BJP,0,Graduate,"Rs 1,46,43,349 ~ 1 Crore+","Rs 7,23,420 ~ 7 Lacs+"
345,Subrata Kr. Chanda,https://www.myneta.info/Assam2026/candidate.php?candidate_id=345,SILCHAR,IND,0,10th Pass,"Rs 37,59,878 ~ 37 Lacs+","Rs 8,00,000 ~ 8 Lacs+"
255,Subrata Sarkar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=255,BONGAIGAON,IND,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=255&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=255&col=lia
193,Subrata Shill,https://www.myneta.info/Assam2026/candidate.php?candidate_id=193,BHERGAON,IND,0,10th Pass,"Rs 7,65,000 ~ 7 Lacs+",Rs 0 ~
514,Sujam Uddin Laskar S/O Manir Uddin Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=514,ALGAPUR-KATLICHERRA,IND,0,5th Pass,"Rs 6,70,000 ~ 6 Lacs+",Rs 0 ~
539,Sujan Paul,https://www.myneta.info/Assam2026/candidate.php?candidate_id=539,GORESWAR,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=539&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=539&col=lia
640,Sujit Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=640,BAOKHUNGRI,IND,0,12th Pass,"Rs 24,32,658 ~ 24 Lacs+",Rs 0 ~
156,Sunil Kumar Chhetri,https://www.myneta.info/Assam2026/candidate.php?candidate_id=156,NADUAR,INC,0,Post Graduate,"Rs 73,11,620 ~ 73 Lacs+","Rs 4,65,151 ~ 4 Lacs+"
146,Suren Daimari,https://www.myneta.info/Assam2026/candidate.php?candidate_id=146,UDALGURI (ST),INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=146&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=146&col=lia
712,Suren Phukan,https://www.myneta.info/Assam2026/candidate.php?candidate_id=712,DIGBOI,BJP,0,10th Pass,"Rs 3,54,11,546 ~ 3 Crore+","Rs 1,02,55,941 ~ 1 Crore+"
717,Suresh Chandra Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=717,GOALPARA WEST (ST),Voters Party International,0,8th Pass,"Rs 7,85,000 ~ 7 Lacs+",Rs 0 ~
689,Surjya Rongphar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=689,BOKAJAN (ST),BJP,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=689&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=689&col=lia
79,Suruchi Roy,https://www.myneta.info/Assam2026/candidate.php?candidate_id=79,RAM KRISHNA NAGAR (SC),INC,0,Graduate Professional,"Rs 68,07,485 ~ 68 Lacs+",Rs 0 ~
542,Suruj Ali,https://www.myneta.info/Assam2026/candidate.php?candidate_id=542,GORESWAR,Rashtriya Ulama Council,1,5th Pass,"Rs 12,000 ~ 12 Thou+",Rs 0 ~
750,Suruj Dehingia,https://www.myneta.info/Assam2026/candidate.php?candidate_id=750,MAHMORA,BJP,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=750&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=750&col=lia
707,Susanta Borgohain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=707,DEMOW,BJP,0,Graduate,"Rs 6,19,25,116 ~ 6 Crore+","Rs 25,87,954 ~ 25 Lacs+"
504,Suzam Uddin Laskar S/O Lt. Tazamul Ali Laskar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=504,ALGAPUR-KATLICHERRA,IND,0,12th Pass,"Rs 4,20,61,183 ~ 4 Crore+","Rs 45,00,000 ~ 45 Lacs+"
748,Swapan Kar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=748,LUMDING,INC,0,Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=748&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=748&col=lia
624,Swapan Puddar,https://www.myneta.info/Assam2026/candidate.php?candidate_id=624,RONGONADI,IND,0,10th Pass,"Rs 74,80,000 ~ 74 Lacs+",Rs 0 ~
3,Swarnalata Chaliha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=3,BHERGAON,SUCI(C),0,Post Graduate,"Rs 32,300 ~ 32 Thou+",Rs 0 ~
322,Tankeswar Rabha,https://www.myneta.info/Assam2026/candidate.php?candidate_id=322,DUDHNOI (ST),BJP,0,Graduate Professional,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=322&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=322&col=lia
360,Tanzil Hussain,https://www.myneta.info/Assam2026/candidate.php?candidate_id=360,SAMAGURI,INC,0,12th Pass,"Rs 4,53,78,961 ~ 4 Crore+","Rs 1,36,72,726 ~ 1 Crore+"
354,Tapan Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=354,SIBSAGAR,AAP,0,Others,"Rs 26,92,351 ~ 26 Lacs+",Rs 0 ~
206,Tapas Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=206,UDHARBOND,AITC,0,Post Graduate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=206&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=206&col=lia
155,Taranga Gogoi,https://www.myneta.info/Assam2026/candidate.php?candidate_id=155,NAHARKATIA,BJP,0,10th Pass,"Rs 2,26,33,028 ~ 2 Crore+",Rs 0 ~
281,Tarcius Topno,https://www.myneta.info/Assam2026/candidate.php?candidate_id=281,DHEKIAJULI,IND,0,12th Pass,"Rs 2,27,279 ~ 2 Lacs+",Rs 0 ~
240,Teharu Gour,https://www.myneta.info/Assam2026/candidate.php?candidate_id=240,BISWANATH,Jharkhand Mukti Morcha,0,12th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=240&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=240&col=lia
127,Thaneswar Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=127,MANAS,Bodoland Peoples Front,0,12th Pass,"Rs 3,15,94,417 ~ 3 Crore+","Rs 25,39,497 ~ 25 Lacs+"
629,Tikendra Thapa,https://www.myneta.info/Assam2026/candidate.php?candidate_id=629,RONGONADI,AAP,0,Graduate,"Rs 1,79,18,039 ~ 1 Crore+","Rs 8,00,000 ~ 8 Lacs+"
492,Tinku Bhushan Nath,https://www.myneta.info/Assam2026/candidate.php?candidate_id=492,HAILAKANDI,IND,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=492&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=492&col=lia
470,Tonon Daimary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=470,KOKRAJHAR (ST),Voters Party International,0,12th Pass,"Rs 5,80,000 ~ 5 Lacs+",Rs 0 ~
116,Tuliram Ronghang,https://www.myneta.info/Assam2026/candidate.php?candidate_id=116,RONGKHANG (ST),BJP,0,Graduate,"Rs 13,62,95,809 ~ 13 Crore+",Rs 0 ~
756,Tutiur Rahman,https://www.myneta.info/Assam2026/candidate.php?candidate_id=756,PATHARKANDI,IND,0,Literate,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=756&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=756&col=lia
636,Udangsri Narzary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=636,BAOKHUNGRI,AITC,0,8th Pass,"Rs 51,71,200 ~ 51 Lacs+","Rs 6,31,500 ~ 6 Lacs+"
686,Uddhab Chandra Das,https://www.myneta.info/Assam2026/candidate.php?candidate_id=686,BARPETA (SC),IND,0,Post Graduate,"Rs 74,09,690 ~ 74 Lacs+",Rs 0 ~
744,Ujjal Deb,https://www.myneta.info/Assam2026/candidate.php?candidate_id=744,LUMDING,Bharatiya Gana Parishad,0,10th Pass,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=744&col=ta,https://myneta.info/image_v2.php?myneta_folder=Assam2026&candidate_id=744&col=lia
145,Unike Basumatary,https://www.myneta.info/Assam2026/candidate.php?candidate_id=145,UDALGURI (ST),Voters Party International,0,8th Pass,"Rs 8,000 ~ 8 Thou+",Rs 0 ~
390,Utpal Bania,https://www.myneta.info/Assam2026/candidate.php?candidate_id=390,RAHA (SC),INC,0,12th Pass,"Rs 88,06,620 ~ 88 Lacs+","Rs 39,42,816 ~ 39 Lacs+"
